DATETIME,forecast,forecast_adj,penalty,penalty_adj
2021-05-22 06:00:00,1035.7367606799999,1035.7367606799999,16.963569359999838,16.963569359999838
2021-05-22 06:15:00,1028.32060768,1028.32060768,28.95451935999995,28.95451935999995
2021-05-22 06:30:00,1014.9402409999999,1014.9402409999999,16.15200199999981,16.15200199999981
2021-05-22 06:45:00,1001.6657024000001,1001.6657024000001,1.968940800000155,1.968940800000155
2021-05-22 07:00:00,1013.25224464,1013.25224464,30.701441279999926,30.701441279999926
2021-05-22 07:15:00,1013.75224464,1013.75224464,23.639489279999907,23.639489279999907
2021-05-22 07:30:00,1018.2262164,1018.2262164,14.38280880000002,14.38280880000002
2021-05-22 07:45:00,1025.53460964,1025.53460964,8.372355280000193,8.372355280000193
2021-05-22 08:00:00,1041.17972596,1041.17972596,5.422995920000176,5.422995920000176
2021-05-22 08:15:00,1052.18258632,1052.18258632,39.63344672000039,39.63344672000039
2021-05-22 08:30:00,1071.2943147199999,1071.2943147199999,43.353205120000894,43.353205120000894
2021-05-22 08:45:00,1093.39726376,1093.39726376,29.86512096000024,29.86512096000024
2021-05-22 09:00:00,1113.5066288,1113.5066288,22.152044800000112,22.152044800000112
2021-05-22 09:15:00,1131.807766,1131.807766,39.38000800000009,39.38000800000009
2021-05-22 09:30:00,1168.77301672,1168.77301672,0.8086691199996494,0.8086691199996494
2021-05-22 09:45:00,1211.67882936,1211.67882936,50.79286671999989,50.79286671999989
2021-05-22 10:00:00,1204.1981277200002,1204.1981277200002,7.9554554400006054,7.9554554400006054
2021-05-22 10:15:00,1218.96275936,1218.96275936,5.057350720000159,5.057350720000159
2021-05-22 10:30:00,1236.63,1236.63,17.355016000000433,17.355016000000433
2021-05-22 10:45:00,1250.70401488,1250.70401488,24.22426175999999,24.22426175999999
2021-05-22 11:00:00,1246.20401948,1246.20401948,31.931874079999943,31.931874079999943
2021-05-22 11:15:00,1259.8830556,1259.8830556,2.8373912000001837,2.8373912000001837
2021-05-22 11:30:00,1262.93519268,1262.93519268,22.395037279999997,22.395037279999997
2021-05-22 11:45:00,1277.72,1277.72,17.019552000000203,17.019552000000203
2021-05-22 12:00:00,1263.83128504,1263.83128504,29.74807583999973,29.74807583999973
2021-05-22 12:15:00,1265.26125416,1265.26125416,33.660487359999934,33.660487359999934
2021-05-22 12:30:00,1267.62651644,1267.62651644,22.567166240000006,22.567166240000006
2021-05-22 12:45:00,1267.76651644,1267.76651644,10.689438239999618,10.689438239999618
2021-05-22 13:00:00,1261.23,1261.23,9.29283200000009,9.29283200000009
2021-05-22 13:15:00,1261.93306148,1261.93306148,21.83541095999999,21.83541095999999
2021-05-22 13:30:00,1249.41759756,1249.41759756,1.9250351200003024,1.9250351200003024
2021-05-22 13:45:00,1246.8536737200002,1246.8536737200002,23.947449119998964,23.947449119998964
2021-05-22 14:00:00,1261.8652182800001,1261.8652182800001,11.295094879999851,11.295094879999851
